axis,source,term_id,term_name,term_size_in_background,query_size,intersection_size,raw_hypergeom_p,bh_q_within_source,significant_q_lt_0_05,intersection_genes,themes
cluster_6,REAC,REACTOME_RAF_ACTIVATION,RAF ACTIVATION,19,919,2,0.8059762758963871,1.0,False,MARK3;PPP2CB,
cluster_6,REAC,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,RAF INDEPENDENT MAPK1 3 ACTIVATION,15,919,7,0.0037375595431783006,0.04696756240100165,True,CDK1;DUSP1;DUSP2;DUSP5;IL6;MAPK1;MAPK3,inflammatory_signaling
cluster_6,REAC,REACTOME_RAP1_SIGNALLING,RAP1 SIGNALLING,8,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,RAS ACTIVATION UPON CA2 INFLUX THROUGH NMDA RECEPTOR,13,919,2,0.6068626982286578,1.0,False,DLG4;GRIN2B,
cluster_6,REAC,REACTOME_RAS_PROCESSING,RAS PROCESSING,9,919,1,0.7716740470680248,1.0,False,UBC,
cluster_6,REAC,REACTOME_RA_BIOSYNTHESIS_PATHWAY,RA BIOSYNTHESIS PATHWAY,9,919,2,0.4049069162270133,0.9288656236548609,False,ALDH1A1;RDH14,
cluster_6,REAC,REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY,REACTIONS SPECIFIC TO THE COMPLEX N GLYCAN SYNTHESIS PATHWAY,6,919,2,0.22641020180466315,0.7340239419237937,False,CGA;MGAT2,
cluster_6,REAC,REACTOME_RECEPTOR_MEDIATED_MITOPHAGY,RECEPTOR MEDIATED MITOPHAGY,6,919,1,0.6263327732699817,1.0,False,MAP1LC3B,
cluster_6,REAC,REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,RECEPTOR TYPE TYROSINE PROTEIN PHOSPHATASES,12,919,1,0.860520442432634,1.0,False,IL1RAP,rna_protein_processing
cluster_6,REAC,REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PURINE,13,919,1,0.8816585877829654,1.0,False,H2AX,
cluster_6,REAC,REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,RECOGNITION OF DNA DAMAGE BY PCNA CONTAINING REPLICATION COMPLEX,9,919,2,0.4049069162270133,0.9288656236548609,False,PCNA;UBC,
cluster_6,REAC,REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES,32,919,2,0.9650806373453628,1.0,False,CDK1;HSP90AA1,rna_protein_processing
cluster_6,REAC,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,RECRUITMENT OF NUMA TO MITOTIC CENTROSOMES,35,919,2,0.9770008208871614,1.0,False,CDK1;HSP90AA1,
cluster_6,REAC,REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,RECYCLING OF BILE ACIDS AND SALTS,11,919,1,0.8356114425483727,1.0,False,ABCC3,
cluster_6,REAC,REACTOME_RECYCLING_PATHWAY_OF_L1,RECYCLING PATHWAY OF L1,22,919,2,0.8670716607926946,1.0,False,MAPK1;RPS6KA3,
cluster_6,REAC,REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,REDUCTION OF CYTOSOLIC CA LEVELS,5,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REGULATED_NECROSIS,REGULATED NECROSIS,35,919,14,0.0003060641100169777,0.008343363852313313,True,BAX;CASP1;CASP3;CASP4;CYCS;HSP90AA1;IL1A;IL1B;IRF1;RIPK1;TNFRSF10B;TNFSF10;TP53;UBC,
cluster_6,REAC,REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR,REGULATED PROTEOLYSIS OF P75NTR,5,919,2,0.1670388128718146,0.6325203047412713,False,NFKB1;TRAF6,
cluster_6,REAC,REACTOME_REGULATION_BY_C_FLIP,REGULATION BY C FLIP,7,919,3,0.07520389183548595,0.39117042639703314,False,RIPK1;TNFRSF10B;TNFSF10,
cluster_6,REAC,REACTOME_REGULATION_OF_APOPTOSIS,REGULATION OF APOPTOSIS,13,919,2,0.6068626982286578,1.0,False,PSMD12;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,REGULATION OF BETA CELL DEVELOPMENT,13,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REGULATION_OF_CDH11_FUNCTION,REGULATION OF CDH11 FUNCTION,9,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION,REGULATION OF CDH11 GENE TRANSCRIPTION,7,919,3,0.07520389183548595,0.39117042639703314,False,SNAI1;SP1;ZEB2,
cluster_6,REAC,REACTOME_REGULATION_OF_CDH1_FUNCTION,REGULATION OF CDH1 FUNCTION,28,919,6,0.24108177836586545,0.7641431367846627,False,ACTA1;ACTG2;BANP;MDM2;PSMD12;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_CDH1_GENE_TRANSCRIPTION,REGULATION OF CDH1 GENE TRANSCRIPTION,37,919,12,0.006377172032345015,0.06707840211799941,False,FOXP2;H2AX;KLF4;KLF9;MAPK1;MAPK3;SIRT1;SNAI1;SP1;ZBTB33;ZEB1;ZEB2,
cluster_6,REAC,REACTOME_REGULATION_OF_CDH1_MRNA_TRANSLATION_BY_MICRORNAS,REGULATION OF CDH1 MRNA TRANSLATION BY MICRORNAS,5,919,1,0.559679011359095,1.0,False,AGO4,rna_protein_processing
cluster_6,REAC,REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE,REGULATION OF CDH1 POSTTRANSLATIONAL PROCESSING AND TRAFFICKING TO PLASMA MEMBRANE,12,919,0,1.0,1.0,False,,rna_protein_processing;transport_trafficking
cluster_6,REAC,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,REGULATION OF CHOLESTEROL BIOSYNTHESIS BY SREBP SREBF,25,919,3,0.7522284746427228,1.0,False,HMGCS1;IDI1;SP1,lipid_metabolism
cluster_6,REAC,REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,REGULATION OF COMMISSURAL AXON PATHFINDING BY SLIT AND ROBO,7,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,REGULATION OF CYTOSKELETAL REMODELING AND CELL SPREADING BY IPP COMPLEX COMPONENTS,5,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,REGULATION OF ENDOGENOUS RETROELEMENTS,36,919,2,0.9800156357436295,1.0,False,H2AX;ZCCHC8,
cluster_6,REAC,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,REGULATION OF ENDOGENOUS RETROELEMENTS BY KRAB ZFP PROTEINS,20,919,1,0.9625750230951274,1.0,False,H2AX,rna_protein_processing
cluster_6,REAC,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,REGULATION OF ENDOGENOUS RETROELEMENTS BY PIWI INTERACTING RNAS PIRNAS,29,919,1,0.9915001256373328,1.0,False,H2AX,rna_protein_processing
cluster_6,REAC,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,REGULATION OF ENDOGENOUS RETROELEMENTS BY THE HUMAN SILENCING HUB HUSH COMPLEX,9,919,2,0.4049069162270133,0.9288656236548609,False,H2AX;ZCCHC8,
cluster_6,REAC,REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,REGULATION OF EXPRESSION AND FUNCTION OF TYPE II CLASSICAL CADHERINS,19,919,5,0.14792670700674823,0.6053484840045604,False,AGO4;MIR200C;SNAI1;SP1;ZEB2,
cluster_6,REAC,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REGULATION OF EXPRESSION OF SLITS AND ROBOS,79,919,3,0.999749651293027,1.0,False,DAG1;PSMD12;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,REGULATION OF FOXO TRANSCRIPTIONAL ACTIVITY BY ACETYLATION,5,919,3,0.027169312595786827,0.19194240739312085,False,FOXO3;SIRT1;TXNIP,
cluster_6,REAC,REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,REGULATION OF FZD BY UBIQUITINATION,5,919,2,0.1670388128718146,0.6325203047412713,False,RNF43;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,REGULATION OF GENE EXPRESSION BY HYPOXIA INDUCIBLE FACTOR,6,919,1,0.6263327732699817,1.0,False,VEGFA,
cluster_6,REAC,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,REGULATION OF GENE EXPRESSION IN BETA CELLS,6,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,REGULATION OF GENE EXPRESSION IN LATE STAGE BRANCHING MORPHOGENESIS PANCREATIC BUD PRECURSOR CELLS,6,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,REGULATION OF GLYCOLYSIS BY FRUCTOSE 2 6 BISPHOSPHATE METABOLISM,7,919,2,0.28689272579233405,0.8099158461731896,False,PFKFB3;PPP2CB,
cluster_6,REAC,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,REGULATION OF HOMOTYPIC CELL CELL ADHESION,88,919,20,0.03680756979873982,0.23704125759336084,False,ACTA1;ACTG2;AGO4;BANP;FOXP2;H2AX;KLF4;KLF9;MAPK1;MAPK3;MDM2;MIR200C;PSMD12;SIRT1;SNAI1;SP1;UBC;ZBTB33;ZEB1;ZEB2,
cluster_6,REAC,REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,REGULATION OF HSF1 MEDIATED HEAT SHOCK RESPONSE,35,919,24,1.2311424524265815e-12,5.077599934884964e-10,True,BAG3;DEDD2;DNAJB1;DNAJB6;FKBP4;GSK3B;HIKESHI;HSF1;HSPA1A;HSPA1B;HSPA1L;HSPA4;HSPA4L;HSPA5;HSPA6;HSPA8;HSPB1;HSPH1;MAPK1;MAPK3;MRPL18;NUP153;SERPINH1;SIRT1,
cluster_6,REAC,REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING,REGULATION OF IFNA IFNB SIGNALING,10,919,2,0.4604025856043081,0.9816391464836598,False,IFNA1;IFNB1,
cluster_6,REAC,REACTOME_REGULATION_OF_IFNG_SIGNALING,REGULATION OF IFNG SIGNALING,5,919,2,0.1670388128718146,0.6325203047412713,False,IFNG;IFNGR1,
cluster_6,REAC,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,REGULATION OF INSULIN LIKE GROWTH FACTOR IGF TRANSPORT AND UPTAKE BY INSULIN LIKE GROWTH FACTOR BINDING PROTEINS IGFBPS,69,919,12,0.34731160057233923,0.8870188359941038,False,APLP2;BMP4;CCN1;F2;FGA;FGG;FN1;IL6;PCSK9;SPP1;STC2;VCAN,rna_protein_processing;transport_trafficking
cluster_6,REAC,REACTOME_REGULATION_OF_INSULIN_SECRETION,REGULATION OF INSULIN SECRETION,45,919,10,0.13186082333787524,0.5656869158301596,False,CACNA1E;CACNB3;GNB1;GNB2;GNB3;GNB4;GNB5;GNG2;GNG3;GNGT1,
cluster_6,REAC,REACTOME_REGULATION_OF_KIT_SIGNALING,REGULATION OF KIT SIGNALING,6,919,1,0.6263327732699817,1.0,False,SH2B3,
cluster_6,REAC,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,REGULATION OF LIPID METABOLISM BY PPARALPHA,63,919,9,0.6282488062992821,1.0,False,ANKRD1;CYP1A1;FABP1;FHL2;GRHL1;HMGCS1;SP1;TRIB3;TXNRD1,lipid_metabolism
cluster_6,REAC,REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,REGULATION OF LOCALIZATION OF FOXO TRANSCRIPTION FACTORS,8,919,1,0.7309221436412457,1.0,False,FOXO3,transport_trafficking
cluster_6,REAC,REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,REGULATION OF MECP2 EXPRESSION AND ACTIVITY,17,919,4,0.24907223480252003,0.7824835695123417,False,AGO4;AURKB;HTT;MIR132,
cluster_6,REAC,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS,REGULATION OF MITF M DEPENDENT GENES INVOLVED IN APOPTOSIS,7,919,3,0.07520389183548595,0.39117042639703314,False,AGO4;BCL2;POU3F2,
cluster_6,REAC,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION,REGULATION OF MITF M DEPENDENT GENES INVOLVED IN CELL CYCLE AND PROLIFERATION,11,919,4,0.07106682841125159,0.3864633306801093,False,CCNB1;CCND1;CDK2;CDKN1A,
cluster_6,REAC,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_EXTRACELLULAR_MATRIX_FOCAL_ADHESION_AND_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,REGULATION OF MITF M DEPENDENT GENES INVOLVED IN EXTRACELLULAR MATRIX FOCAL ADHESION AND EPITHELIAL TO MESENCHYMAL TRANSITION,10,919,4,0.05117141329652747,0.3012600365497576,False,ITGA2;SERPINE1;SOX2;ZEB1,
cluster_6,REAC,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,REGULATION OF MITF M DEPENDENT GENES INVOLVED IN LYSOSOME BIOGENESIS AND AUTOPHAGY,7,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,REGULATION OF MITF M DEPENDENT GENES INVOLVED IN PIGMENTATION,23,919,1,0.9771601031011946,1.0,False,MAPK14,
cluster_6,REAC,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,REGULATION OF MRNA STABILITY BY PROTEINS THAT BIND AU RICH ELEMENTS,28,919,6,0.24108177836586545,0.7641431367846627,False,HSPA1A;HSPA8;HSPB1;MAPK14;PSMD12;UBC,rna_protein_processing
cluster_6,REAC,REACTOME_REGULATION_OF_NFE2L2_GENE_EXPRESSION,REGULATION OF NFE2L2 GENE EXPRESSION,6,919,3,0.048296035006117524,0.291420100494394,False,MAFK;NFE2L2;NFKB1,
cluster_6,REAC,REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING,REGULATION OF NF KAPPA B SIGNALING,10,919,4,0.05117141329652747,0.3012600365497576,False,CHUK;TP53;TRAF6;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION,REGULATION OF NPAS4 GENE EXPRESSION,6,919,1,0.6263327732699817,1.0,False,AGO4,
cluster_6,REAC,REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,REGULATION OF ORNITHINE DECARBOXYLASE ODC,13,919,3,0.31273604458211224,0.8491112491521977,False,AZIN1;NQO1;PSMD12,
cluster_6,REAC,REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,REGULATION OF PD L1 CD274 EXPRESSION,62,919,16,0.0194060216564081,0.1583709813339052,False,AGO4;ATF3;CCND1;FOS;FOSB;GSK3B;H2AX;IRF1;JUN;MIR200C;NFE2L2;NFKB1;NFKB2;PRKAG2;PSMD12;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,REGULATION OF PD L1 CD274 POST TRANSLATIONAL MODIFICATION,32,919,5,0.5438958721372329,1.0,False,CCND1;GSK3B;PRKAG2;PSMD12;UBC,rna_protein_processing
cluster_6,REAC,REACTOME_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION,REGULATION OF PD L1 CD274 TRANSCRIPTION,26,919,9,0.011013746183148689,0.10221908222268718,False,ATF3;FOS;FOSB;H2AX;IRF1;JUN;NFE2L2;NFKB1;NFKB2,
cluster_6,REAC,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,REGULATION OF PLK1 ACTIVITY AT G2 M TRANSITION,35,919,7,0.27186797883885355,0.8099158461731896,False,AJUBA;AURKA;BORA;CCNB1;CDK1;HSP90AA1;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,REGULATION OF PTEN GENE TRANSCRIPTION,33,919,7,0.2231575681148049,0.7340239419237937,False,CBX2;EGR1;JUN;MAPK1;MAPK3;SNAI1;TP53,
cluster_6,REAC,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,REGULATION OF PTEN STABILITY AND ACTIVITY,21,919,2,0.848989970996125,1.0,False,PSMD12;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,REGULATION OF PYRUVATE METABOLISM,10,919,2,0.4604025856043081,0.9816391464836598,False,RMND5A;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_RAS_BY_GAPS,REGULATION OF RAS BY GAPS,21,919,4,0.3950877184884706,0.9288656236548609,False,PSMD12;RASAL2;SPRED2;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,REGULATION OF RUNX1 EXPRESSION AND ACTIVITY,9,919,4,0.03477073155314919,0.22774336899762262,False,AGO4;CCND1;CCND2;RUNX1,
cluster_6,REAC,REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,REGULATION OF RUNX2 EXPRESSION AND ACTIVITY,23,919,4,0.4673251433112396,0.9861001005576934,False,GSK3B;PSMD12;SMURF1;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,REGULATION OF RUNX3 EXPRESSION AND ACTIVITY,20,919,6,0.06927735527155841,0.3842728300219256,False,MDM2;PSMD12;RUNX3;SMURF1;SMURF2;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_SIGNALING_BY_CBL,REGULATION OF SIGNALING BY CBL,11,919,2,0.5127429896090877,1.0,False,PIK3R3;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_TBK1_IKK_IKBKE_MEDIATED_ACTIVATION_OF_IRF3_IRF7,REGULATION OF TBK1 IKK IKBKE MEDIATED ACTIVATION OF IRF3 IRF7,6,919,2,0.22641020180466315,0.7340239419237937,False,LY96;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,REGULATION OF TLR BY ENDOGENOUS LIGAND,15,919,4,0.18099254837437345,0.655940451967989,False,FGA;FGG;LY96;TLR6,
cluster_6,REAC,REACTOME_REGULATION_OF_TP53_ACTIVITY,REGULATION OF TP53 ACTIVITY,71,919,16,0.06164522929416149,0.3459929865522107,False,AURKA;AURKB;BANP;BARD1;CDK1;CDK2;CDK5R1;MAPK14;MDM2;PPP2CB;PRKAG2;SGK1;TAF7;TP53;TP53RK;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,REGULATION OF TP53 ACTIVITY THROUGH ACETYLATION,18,919,1,0.9479913397955891,1.0,False,TP53,
cluster_6,REAC,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,REGULATION OF TP53 ACTIVITY THROUGH ASSOCIATION WITH CO FACTORS,10,919,2,0.4604025856043081,0.9816391464836598,False,BANP;TP53,
cluster_6,REAC,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,REGULATION OF TP53 ACTIVITY THROUGH METHYLATION,11,919,3,0.22487076758280178,0.7340239419237937,False,MDM2;TP53;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION,34,919,12,0.0029137984746651748,0.04096689301084716,True,AURKA;AURKB;BARD1;CDK2;CDK5R1;MAPK14;MDM2;PRKAG2;TAF7;TP53;TP53RK;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,REGULATION OF TP53 EXPRESSION AND DEGRADATION,24,919,7,0.059026446869053666,0.33797401029861374,False,CDK1;CDK2;MDM2;PPP2CB;SGK1;TP53;UBC,
cluster_6,REAC,REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,REGULATION OF T CELL ACTIVATION BY CD28 FAMILY,92,919,21,0.03154700947544058,0.21852074856158837,False,AGO4;ATF3;CCND1;FOS;FOSB;GSK3B;H2AX;HLA-DQA1;IRF1;JUN;MAP3K14;MIR200C;NFE2L2;NFKB1;NFKB2;PIK3R3;PPP2CB;PRKAG2;PSMD12;TRIB3;UBC,
cluster_6,REAC,REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA,RELEASE OF APOPTOTIC FACTORS FROM THE MITOCHONDRIA,6,919,2,0.22641020180466315,0.7340239419237937,False,BAX;CYCS,
cluster_6,REAC,REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,REMOVAL OF AMINOTERMINAL PROPEPTIDES FROM GAMMA CARBOXYLATED PROTEINS,5,919,1,0.559679011359095,1.0,False,F2,rna_protein_processing
cluster_6,REAC,REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,REPLACEMENT OF PROTAMINES BY NUCLEOSOMES IN THE MALE PRONUCLEUS,6,919,1,0.6263327732699817,1.0,False,H2AX,
cluster_6,REAC,REACTOME_REPRESSION_OF_WNT_TARGET_GENES,REPRESSION OF WNT TARGET GENES,6,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_REPRODUCTION,REPRODUCTION,43,919,4,0.9079711229185079,1.0,False,BMP4;CDK2;DIDO1;H2AX,
cluster_6,REAC,REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,RESOLUTION OF ABASIC SITES AP SITES,21,919,2,0.848989970996125,1.0,False,FEN1;PCNA,
cluster_6,REAC,REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,RESOLUTION OF AP SITES VIA THE MULTIPLE NUCLEOTIDE PATCH REPLACEMENT PATHWAY,12,919,2,0.5616124438214973,1.0,False,FEN1;PCNA,
cluster_6,REAC,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,RESOLUTION OF D LOOP STRUCTURES,11,919,2,0.5127429896090877,1.0,False,BARD1;PALB2,
cluster_6,REAC,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,RESOLUTION OF D LOOP STRUCTURES THROUGH SYNTHESIS DEPENDENT STRAND ANNEALING SDSA,9,919,2,0.4049069162270133,0.9288656236548609,False,BARD1;PALB2,
cluster_6,REAC,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,RESOLUTION OF SISTER CHROMATID COHESION,40,919,6,0.5766892532133425,1.0,False,AURKB;CCNB1;CDK1;CENPA;CLIP1;PPP2CB,
cluster_6,REAC,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,RESPIRATORY ELECTRON TRANSPORT,36,919,4,0.8156835144689379,1.0,False,COX20;CYCS;PET117;TMEM177,transport_trafficking
cluster_6,REAC,REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,RESPIRATORY SYNCYTIAL VIRUS INFECTION PATHWAY,45,919,9,0.23221687840998906,0.7460361252085621,False,HSP90AA1;HSPA8;IFNA1;IFNB1;LY96;RAB5B;TLR3;TLR6;UBC,
cluster_6,REAC,REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY,RESPIRATORY SYNCYTIAL VIRUS RSV ATTACHMENT AND ENTRY,13,919,2,0.6068626982286578,1.0,False,LY96;RAB5B,
cluster_6,REAC,REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION,RESPIRATORY SYNCYTIAL VIRUS RSV GENOME REPLICATION TRANSCRIPTION AND TRANSLATION,8,919,2,0.3467939106413307,0.8870188359941038,False,HSP90AA1;HSPA8,rna_protein_processing
cluster_6,REAC,REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,RESPONSE OF EIF2AK1 HRI TO HEME DEFICIENCY,12,919,7,0.0006975406629220078,0.013757051963184044,True,ASNS;ATF3;CEBPB;DDIT3;GRB10;PPP1R15A;TRIB3,
cluster_6,REAC,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,RESPONSE OF EIF2AK4 GCN2 TO AMINO ACID DEFICIENCY,58,919,5,0.9514611180086252,1.0,False,ASNS;ATF3;CEBPB;DDIT3;TRIB3,
cluster_6,REAC,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,RESPONSE OF MTB TO PHAGOCYTOSIS,11,919,5,0.016354436845760288,0.13620149509542434,False,GSK3A;MAPK1;MAPK3;NOS2;UBC,
cluster_6,REAC,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2,79,919,15,0.2062671572892004,0.7300126202776244,False,APLP2;CFL1;CLU;EGF;FGA;FGG;FN1;HGF;HSPA5;SELENOP;SERPINE1;SOD1;THBS1;TIMP3;VEGFA,
cluster_6,REAC,REACTOME_RESPONSE_TO_METAL_IONS,RESPONSE TO METAL IONS,12,919,10,2.959902547739918e-07,2.4723891869356962e-05,True,CSRP1;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1M;MT1X;MT2A,
cluster_6,REAC,REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,RETROGRADE NEUROTROPHIN SIGNALLING,6,919,0,1.0,1.0,False,,
cluster_6,REAC,REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,RETROGRADE TRANSPORT AT THE TRANS GOLGI NETWORK,16,919,0,1.0,1.0,False,,transport_trafficking
