chemical_id,ChemicalName,gene_id,gene_symbol,cluster_id
D007854,Lead,9448,MAP4K4,cluster_8
D007854,Lead,4135,MAP6,cluster_8
D007854,Lead,79929,MAP6D1,cluster_8
D007854,Lead,9053,MAP7,cluster_8
D007854,Lead,79649,MAP7D3,cluster_8
D007854,Lead,79884,MAP9,cluster_8
D007854,Lead,5594,MAPK1,cluster_8
D007854,Lead,5595,MAPK3,cluster_8
D007854,Lead,5601,MAPK9,cluster_8
D007854,Lead,10982,MAPRE2,cluster_8
D007854,Lead,64844,MARCHF7,cluster_8
D007854,Lead,92979,MARCHF9,cluster_8
D007854,Lead,4140,MARK3,cluster_8
D007854,Lead,57787,MARK4,cluster_8
D007854,Lead,5648,MASP1,cluster_8
D007854,Lead,10747,MASP2,cluster_8
D007854,Lead,22983,MAST1,cluster_8
D007854,Lead,375449,MAST4,cluster_8
D007854,Lead,27430,MAT2B,cluster_8
D007854,Lead,4145,MATK,cluster_8
D007854,Lead,4147,MATN2,cluster_8
D007854,Lead,8785,MATN4,cluster_8
D007854,Lead,9782,MATR3,cluster_8
D007854,Lead,4149,MAX,cluster_8
D007854,Lead,4150,MAZ,cluster_8
D007854,Lead,8512,MBL1P,cluster_8
D007854,Lead,153364,MBLAC2,cluster_8
D007854,Lead,55796,MBNL3,cluster_8
D007854,Lead,4155,MBP,cluster_8
D007854,Lead,4160,MC4R,cluster_8
D007854,Lead,64087,MCCC2,cluster_8
D007854,Lead,23263,MCF2L,cluster_8
D007854,Lead,4171,MCM2,cluster_8
D007854,Lead,4172,MCM3,cluster_8
D007854,Lead,4173,MCM4,cluster_8
D007854,Lead,4176,MCM7,cluster_8
D007854,Lead,84515,MCM8,cluster_8
D007854,Lead,55283,MCOLN3,cluster_8
D007854,Lead,84331,MCRIP2,cluster_8
D007854,Lead,10445,MCRS1,cluster_8
D007854,Lead,90550,MCU,cluster_8
D007854,Lead,4188,MDFI,cluster_8
D007854,Lead,161357,MDGA2,cluster_8
D007854,Lead,4190,MDH1,cluster_8
D007854,Lead,4194,MDM4,cluster_8
D007854,Lead,4204,MECP2,cluster_8
D007854,Lead,5469,MED1,cluster_8
D007854,Lead,84246,MED10,cluster_8
D007854,Lead,9969,MED13,cluster_8
D007854,Lead,9440,MED17,cluster_8
D007854,Lead,9442,MED27,cluster_8
D007854,Lead,51003,MED31,cluster_8
D007854,Lead,4208,MEF2C,cluster_8
D007854,Lead,55384,MEG3,cluster_8
D007854,Lead,1954,MEGF8,cluster_8
D007854,Lead,1955,MEGF9,cluster_8
D007854,Lead,55897,MESP1,cluster_8
D007854,Lead,79066,METTL16,cluster_8
D007854,Lead,79091,METTL22,cluster_8
D007854,Lead,84326,METTL26,cluster_8
D007854,Lead,56339,METTL3,cluster_8
D007854,Lead,29081,METTL5,cluster_8
D007854,Lead,92312,MEX3A,cluster_8
D007854,Lead,56947,MFF,cluster_8
D007854,Lead,4240,MFGE8,cluster_8
D007854,Lead,4248,MGAT3,cluster_8
D007854,Lead,11320,MGAT4A,cluster_8
D007854,Lead,11282,MGAT4B,cluster_8
D007854,Lead,4255,MGMT,cluster_8
D007854,Lead,142678,MIB2,cluster_8
D007854,Lead,64780,MICAL1,cluster_8
D007854,Lead,9645,MICAL2,cluster_8
D007854,Lead,57553,MICAL3,cluster_8
D007854,Lead,100532736,MICOS10-NBL1,cluster_8
D007854,Lead,91748,MIDEAS,cluster_8
D007854,Lead,80013,MINDY3,cluster_8
D007854,Lead,406900,MIR106B,cluster_8
D007854,Lead,406902,MIR10A,cluster_8
D007854,Lead,406907,MIR124-1,cluster_8
D007854,Lead,406938,MIR146A,cluster_8
D007854,Lead,406953,MIR18A,cluster_8
D007854,Lead,100126346,MIR190B,cluster_8
D007854,Lead,442920,MIR196B,cluster_8
D007854,Lead,406991,MIR21,cluster_8
D007854,Lead,407007,MIR222,cluster_8
D007854,Lead,407014,MIR25,cluster_8
D007854,Lead,407041,MIR34B,cluster_8
D007854,Lead,574038,MIR431,cluster_8
D007854,Lead,100616258,MIR4516,cluster_8
D007854,Lead,574452,MIR494,cluster_8
D007854,Lead,84848,MIR503HG,cluster_8
D007854,Lead,723779,MIR651,cluster_8
D007854,Lead,10485,MIR9-1HG,cluster_8
D007854,Lead,54069,MIS18A,cluster_8
D007854,Lead,83881,MIXL1,cluster_8
D007854,Lead,4288,MKI67,cluster_8
D007854,Lead,23608,MKRN1,cluster_8
D007854,Lead,4292,MLH1,cluster_8
D007854,Lead,4311,MME,cluster_8
D007854,Lead,4326,MMP17,cluster_8
D007854,Lead,10893,MMP24,cluster_8
D007854,Lead,84057,MND1,cluster_8
D007854,Lead,64112,MOAP1,cluster_8
D007854,Lead,25843,MOB4,cluster_8
D007854,Lead,7841,MOGS,cluster_8
D007854,Lead,25874,MPC2,cluster_8
D007854,Lead,9526,MPDU1,cluster_8
D007854,Lead,219972,MPEG1,cluster_8
D007854,Lead,10198,MPHOSPH9,cluster_8
D007854,Lead,65258,MPPE1,cluster_8
D007854,Lead,84769,MPV17L2,cluster_8
D007854,Lead,4360,MRC1,cluster_8
D007854,Lead,29960,MRM2,cluster_8
D007854,Lead,727957,MROH1,cluster_8
D007854,Lead,642475,MROH6,cluster_8
D007854,Lead,28998,MRPL13,cluster_8
D007854,Lead,29088,MRPL15,cluster_8
D007854,Lead,6150,MRPL23,cluster_8
D007854,Lead,84311,MRPL45,cluster_8
D007854,Lead,57129,MRPL47,cluster_8
D007854,Lead,51258,MRPL51,cluster_8
D007854,Lead,65005,MRPL9,cluster_8
D007854,Lead,55173,MRPS10,cluster_8
D007854,Lead,64963,MRPS11,cluster_8
D007854,Lead,6183,MRPS12,cluster_8
D007854,Lead,51023,MRPS18C,cluster_8
D007854,Lead,79684,MSANTD2,cluster_8
D007854,Lead,4440,MSI1,cluster_8
D007854,Lead,339287,MSL1,cluster_8
D007854,Lead,10943,MSL3,cluster_8
D007854,Lead,10232,MSLN,cluster_8
D007854,Lead,51734,MSRB1,cluster_8
D007854,Lead,4489,MT1A,cluster_8
D007854,Lead,4502,MT2A,cluster_8
D007854,Lead,84560,MT4,cluster_8
D007854,Lead,9112,MTA1,cluster_8
D007854,Lead,9219,MTA2,cluster_8
D007854,Lead,92140,MTDH,cluster_8
D007854,Lead,9650,MTFR1,cluster_8
D007854,Lead,4522,MTHFD1,cluster_8
D007854,Lead,64779,MTHFSD,cluster_8
D007854,Lead,219402,MTIF3,cluster_8
D007854,Lead,64419,MTMR14,cluster_8
D007854,Lead,55028,MTNAP1,cluster_8
D007854,Lead,2475,MTOR,cluster_8
D007854,Lead,4548,MTR,cluster_8
D007854,Lead,100463488,MTRNR2L10,cluster_8
D007854,Lead,100462981,MTRNR2L2,cluster_8
D007854,Lead,100463486,MTRNR2L8,cluster_8
D007854,Lead,4547,MTTP,cluster_8
D007854,Lead,4595,MUTYH,cluster_8
D007854,Lead,439921,MXRA7,cluster_8
D007854,Lead,4615,MYD88,cluster_8
D007854,Lead,4633,MYL2,cluster_8
D007854,Lead,4637,MYL6,cluster_8
D007854,Lead,29116,MYLIP,cluster_8
D007854,Lead,23026,MYO16,cluster_8
D007854,Lead,4643,MYO1E,cluster_8
D007854,Lead,745,MYRF,cluster_8
D007854,Lead,4661,MYT1,cluster_8
D007854,Lead,440145,MZT1,cluster_8
D007854,Lead,80097,MZT2B,cluster_8
D007854,Lead,23138,N4BP3,cluster_8
D007854,Lead,80155,NAA15,cluster_8
D007854,Lead,79035,NABP2,cluster_8
D007854,Lead,4666,NACA,cluster_8
D007854,Lead,133686,NADK2,cluster_8
D007854,Lead,55191,NADSYN1,cluster_8
D007854,Lead,728215,NALF1,cluster_8
D007854,Lead,10135,NAMPT,cluster_8
D007854,Lead,340719,NANOS1,cluster_8
D007854,Lead,54187,NANS,cluster_8
D007854,Lead,266812,NAP1L5,cluster_8
D007854,Lead,63908,NAPB,cluster_8
D007854,Lead,55226,NAT10,cluster_8
D007854,Lead,51594,NBAS,cluster_8
D007854,Lead,4681,NBL1,cluster_8
D007854,Lead,4077,NBR1,cluster_8
D007854,Lead,4684,NCAM1,cluster_8
D007854,Lead,4685,NCAM2,cluster_8
D007854,Lead,23310,NCAPD3,cluster_8
D007854,Lead,64151,NCAPG,cluster_8
D007854,Lead,23397,NCAPH,cluster_8
D007854,Lead,4686,NCBP1,cluster_8
D007854,Lead,55421,NCBP3,cluster_8
D007854,Lead,342897,NCCRP1,cluster_8
D007854,Lead,23154,NCDN,cluster_8
D007854,Lead,10787,NCKAP1,cluster_8
D007854,Lead,56926,NCLN,cluster_8
D007854,Lead,8648,NCOA1,cluster_8
D007854,Lead,8031,NCOA4,cluster_8
D007854,Lead,57727,NCOA5,cluster_8
D007854,Lead,135112,NCOA7,cluster_8
D007854,Lead,23413,NCS1,cluster_8
D007854,Lead,65009,NDRG4,cluster_8
D007854,Lead,4694,NDUFA1,cluster_8
D007854,Lead,4716,NDUFB10,cluster_8
D007854,Lead,4709,NDUFB3,cluster_8
D007854,Lead,4714,NDUFB8,cluster_8
D007854,Lead,4720,NDUFS2,cluster_8
D007854,Lead,4728,NDUFS8,cluster_8
D007854,Lead,4731,NDUFV3,cluster_8
D007854,Lead,10529,NEBL,cluster_8
D007854,Lead,25977,NECAP1,cluster_8
D007854,Lead,23327,NEDD4L,cluster_8
D007854,Lead,4744,NEFH,cluster_8
D007854,Lead,252969,NEIL2,cluster_8
D007854,Lead,55247,NEIL3,cluster_8
D007854,Lead,10783,NEK6,cluster_8
D007854,Lead,51497,NELFCD,cluster_8
D007854,Lead,7936,NELFE,cluster_8
D007854,Lead,29937,NENF,cluster_8
D007854,Lead,4756,NEO1,cluster_8
D007854,Lead,10763,NES,cluster_8
D007854,Lead,4761,NEUROD2,cluster_8
D007854,Lead,58158,NEUROD4,cluster_8
D007854,Lead,4762,NEUROG1,cluster_8
D007854,Lead,340533,NEXMIF,cluster_8
D007854,Lead,4776,NFATC4,cluster_8
D007854,Lead,4780,NFE2L2,cluster_8
D007854,Lead,4774,NFIA,cluster_8
D007854,Lead,4784,NFIX,cluster_8
D007854,Lead,4790,NFKB1,cluster_8
D007854,Lead,4793,NFKBIB,cluster_8
D007854,Lead,4798,NFRKB,cluster_8
D007854,Lead,27247,NFU1,cluster_8
D007854,Lead,58157,NGB,cluster_8
D007854,Lead,25791,NGEF,cluster_8
D007854,Lead,51335,NGRN,cluster_8
D007854,Lead,9351,NHERF2,cluster_8
D007854,Lead,4807,NHLH1,cluster_8
D007854,Lead,374354,NHLRC2,cluster_8
D007854,Lead,51199,NIN,cluster_8
D007854,Lead,4814,NINJ1,cluster_8
D007854,Lead,22981,NINL,cluster_8
D007854,Lead,57185,NIPAL3,cluster_8
D007854,Lead,28512,NKIRAS1,cluster_8
D007854,Lead,28511,NKIRAS2,cluster_8
D007854,Lead,137814,NKX2-6,cluster_8
D007854,Lead,22871,NLGN1,cluster_8
D007854,Lead,57555,NLGN2,cluster_8
D007854,Lead,54413,NLGN3,cluster_8
D007854,Lead,51701,NLK,cluster_8
D007854,Lead,338323,NLRP14,cluster_8
D007854,Lead,349565,NMNAT3,cluster_8
D007854,Lead,10316,NMUR1,cluster_8
D007854,Lead,9241,NOG,cluster_8
D007854,Lead,8996,NOL3,cluster_8
D007854,Lead,23420,NOMO1,cluster_8
D007854,Lead,4841,NONO,cluster_8
D007854,Lead,4839,NOP2,cluster_8
D007854,Lead,29997,NOP53,cluster_8
D007854,Lead,4843,NOS2,cluster_8
D007854,Lead,51070,NOSIP,cluster_8
D007854,Lead,4857,NOVA1,cluster_8
D007854,Lead,50507,NOX4,cluster_8
D007854,Lead,256933,NPB,cluster_8
D007854,Lead,9284,NPIPA1,cluster_8
D007854,Lead,55666,NPLOC4,cluster_8
D007854,Lead,4880,NPPC,cluster_8
D007854,Lead,4882,NPR2,cluster_8
D007854,Lead,27020,NPTN,cluster_8
D007854,Lead,4884,NPTX1,cluster_8
D007854,Lead,23467,NPTXR,cluster_8
D007854,Lead,4887,NPY2R,cluster_8
D007854,Lead,1728,NQO1,cluster_8
D007854,Lead,4835,NQO2,cluster_8
D007854,Lead,190,NR0B1,cluster_8
D007854,Lead,9572,NR1D1,cluster_8
D007854,Lead,4897,NRCAM,cluster_8
D007854,Lead,9315,NREP,cluster_8
D007854,Lead,10718,NRG3,cluster_8
D007854,Lead,56675,NRIP3,cluster_8
D007854,Lead,9378,NRXN1,cluster_8
D007854,Lead,9379,NRXN2,cluster_8
D007854,Lead,9369,NRXN3,cluster_8
D007854,Lead,64324,NSD1,cluster_8
D007854,Lead,7468,NSD2,cluster_8
D007854,Lead,54904,NSD3,cluster_8
D007854,Lead,54780,NSMCE4A,cluster_8
D007854,Lead,54888,NSUN2,cluster_8
D007854,Lead,55695,NSUN5,cluster_8
D007854,Lead,30833,NT5C,cluster_8
D007854,Lead,22978,NT5C2,cluster_8
D007854,Lead,51251,NT5C3A,cluster_8
D007854,Lead,4915,NTRK2,cluster_8
D007854,Lead,4682,NUBP1,cluster_8
D007854,Lead,4924,NUCB1,cluster_8
D007854,Lead,23386,NUDCD3,cluster_8
D007854,Lead,23165,NUP205,cluster_8
D007854,Lead,10762,NUP50,cluster_8
D007854,Lead,4928,NUP98,cluster_8
D007854,Lead,4931,NVL,cluster_8
D007854,Lead,10482,NXF1,cluster_8
D007854,Lead,64359,NXN,cluster_8
D007854,Lead,91775,NXPE3,cluster_8
D007854,Lead,11247,NXPH4,cluster_8
D007854,Lead,57624,NYAP2,cluster_8
D007854,Lead,4942,OAT,cluster_8
D007854,Lead,4952,OCRL,cluster_8
D007854,Lead,4957,ODF2,cluster_8
D007854,Lead,55753,OGDHL,cluster_8
D007854,Lead,55239,OGFOD1,cluster_8
D007854,Lead,79627,OGFRL1,cluster_8
D007854,Lead,4968,OGG1,cluster_8
D007854,Lead,29789,OLA1,cluster_8
D007854,Lead,118427,OLFM3,cluster_8
D007854,Lead,116448,OLIG1,cluster_8
D007854,Lead,10215,OLIG2,cluster_8
D007854,Lead,4978,OPCML,cluster_8
D007854,Lead,283297,OR10A4,cluster_8
D007854,Lead,26247,OR2L1P,cluster_8
D007854,Lead,8590,OR6A2,cluster_8
D007854,Lead,283491,OR7E156P,cluster_8
D007854,Lead,100506759,OR7E37P,cluster_8
D007854,Lead,84876,ORAI1,cluster_8
D007854,Lead,80228,ORAI2,cluster_8
D007854,Lead,93129,ORAI3,cluster_8
D007854,Lead,5000,ORC4,cluster_8
D007854,Lead,5004,ORM1,cluster_8
D007854,Lead,5005,ORM2,cluster_8
D007854,Lead,10956,OS9,cluster_8
D007854,Lead,114876,OSBPL1A,cluster_8
D007854,Lead,114883,OSBPL9,cluster_8
D007854,Lead,9180,OSMR,cluster_8
D007854,Lead,28962,OSTM1,cluster_8
D007854,Lead,150677,OTOS,cluster_8
D007854,Lead,161725,OTUD7A,cluster_8
D007854,Lead,55074,OXR1,cluster_8
D007854,Lead,5026,P2RX5,cluster_8
D007854,Lead,9127,P2RX6,cluster_8
D007854,Lead,5028,P2RY1,cluster_8
D007854,Lead,55214,P3H2,cluster_8
D007854,Lead,8974,P4HA2,cluster_8
D007854,Lead,54681,P4HTM,cluster_8
D007854,Lead,26986,PABPC1,cluster_8
D007854,Lead,8106,PABPN1,cluster_8
D007854,Lead,55690,PACS1,cluster_8
D007854,Lead,23241,PACS2,cluster_8
D007854,Lead,11240,PADI2,cluster_8
D007854,Lead,23569,PADI4,cluster_8
D007854,Lead,5048,PAFAH1B1,cluster_8
D007854,Lead,79447,PAGR1,cluster_8
D007854,Lead,10606,PAICS,cluster_8
D007854,Lead,400961,PAIP2B,cluster_8
D007854,Lead,56924,PAK6,cluster_8
D007854,Lead,445815,PALM2AKAP2,cluster_8
D007854,Lead,56666,PANX2,cluster_8
D007854,Lead,10914,PAPOLA,cluster_8
D007854,Lead,9061,PAPSS1,cluster_8
D007854,Lead,152559,PAQR3,cluster_8
D007854,Lead,11315,PARK7,cluster_8
D007854,Lead,142,PARP1,cluster_8
D007854,Lead,57097,PARP11,cluster_8
D007854,Lead,10038,PARP2,cluster_8
D007854,Lead,25973,PARS2,cluster_8
D007854,Lead,5076,PAX2,cluster_8
D007854,Lead,5080,PAX6,cluster_8
D007854,Lead,7849,PAX8,cluster_8
D007854,Lead,94104,PAXBP1,cluster_8
D007854,Lead,51260,PBDC1,cluster_8
D007854,Lead,57326,PBXIP1,cluster_8
D007854,Lead,56144,PCDHA4,cluster_8
D007854,Lead,56142,PCDHA6,cluster_8
D007854,Lead,56134,PCDHAC2,cluster_8
D007854,Lead,56125,PCDHB11,cluster_8
D007854,Lead,56121,PCDHB15,cluster_8
D007854,Lead,26167,PCDHB5,cluster_8
D007854,Lead,56128,PCDHB8,cluster_8
D007854,Lead,5098,PCDHGC3,cluster_8
D007854,Lead,63935,PCIF1,cluster_8
D007854,Lead,5108,PCM1,cluster_8
D007854,Lead,654790,PCP4L1,cluster_8
D007854,Lead,27344,PCSK1N,cluster_8
D007854,Lead,5133,PDCD1,cluster_8
D007854,Lead,5134,PDCD2,cluster_8
D007854,Lead,27250,PDCD4,cluster_8
D007854,Lead,10015,PDCD6IP,cluster_8
D007854,Lead,5082,PDCL,cluster_8
D007854,Lead,79031,PDCL3,cluster_8
D007854,Lead,5141,PDE4A,cluster_8
D007854,Lead,9659,PDE4DIP,cluster_8
D007854,Lead,5158,PDE6B,cluster_8
D007854,Lead,27115,PDE7B,cluster_8
D007854,Lead,5152,PDE9A,cluster_8
D007854,Lead,5156,PDGFRA,cluster_8
D007854,Lead,8050,PDHX,cluster_8
D007854,Lead,5163,PDK1,cluster_8
D007854,Lead,10611,PDLIM5,cluster_8
D007854,Lead,9260,PDLIM7,cluster_8
D007854,Lead,23244,PDS5A,cluster_8
D007854,Lead,8566,PDXK,cluster_8
D007854,Lead,57026,PDXP,cluster_8
D007854,Lead,118987,PDZD8,cluster_8
D007854,Lead,8682,PEA15,cluster_8
D007854,Lead,553115,PEF1,cluster_8
D007854,Lead,5178,PEG3,cluster_8
D007854,Lead,246330,PELI3,cluster_8
D007854,Lead,53918,PELO,cluster_8
D007854,Lead,8863,PER3,cluster_8
D007854,Lead,5828,PEX2,cluster_8
D007854,Lead,5830,PEX5,cluster_8
D007854,Lead,5190,PEX6,cluster_8
D007854,Lead,5208,PFKFB2,cluster_8
D007854,Lead,5213,PFKM,cluster_8
D007854,Lead,5217,PFN2,cluster_8
D007854,Lead,375189,PFN4,cluster_8
D007854,Lead,643834,PGA3,cluster_8
D007854,Lead,643847,PGA4,cluster_8
D007854,Lead,5223,PGAM1,cluster_8
D007854,Lead,84302,PGAP4,cluster_8
D007854,Lead,55286,PGCKA1,cluster_8
D007854,Lead,5226,PGD,cluster_8
D007854,Lead,8993,PGLYRP1,cluster_8
D007854,Lead,114771,PGLYRP3,cluster_8
D007854,Lead,5236,PGM1,cluster_8
D007854,Lead,283209,PGM2L1,cluster_8
D007854,Lead,51808,PHAX,cluster_8
D007854,Lead,5245,PHB1,cluster_8
D007854,Lead,11331,PHB2,cluster_8
D007854,Lead,1912,PHC2,cluster_8
D007854,Lead,5252,PHF1,cluster_8
D007854,Lead,51230,PHF20,cluster_8
D007854,Lead,112885,PHF21B,cluster_8
D007854,Lead,79142,PHF23,cluster_8
D007854,Lead,23349,PHF24,cluster_8
D007854,Lead,84844,PHF5A,cluster_8
D007854,Lead,5257,PHKB,cluster_8
D007854,Lead,23612,PHLDA3,cluster_8
D007854,Lead,23035,PHLPP2,cluster_8
D007854,Lead,9796,PHYHIP,cluster_8
D007854,Lead,5298,PI4KB,cluster_8
D007854,Lead,80119,PIF1,cluster_8
D007854,Lead,94005,PIGS,cluster_8
D007854,Lead,54965,PIGX,cluster_8
D007854,Lead,80235,PIGZ,cluster_8
D007854,Lead,5291,PIK3CB,cluster_8
D007854,Lead,5295,PIK3R1,cluster_8
D007854,Lead,54478,PIMREG,cluster_8
D007854,Lead,65018,PINK1,cluster_8
D007854,Lead,5304,PIP,cluster_8
D007854,Lead,55529,PIP4P2,cluster_8
D007854,Lead,8544,PIR,cluster_8
D007854,Lead,57095,PITHD1,cluster_8
D007854,Lead,26207,PITPNC1,cluster_8
D007854,Lead,57605,PITPNM2,cluster_8
D007854,Lead,83394,PITPNM3,cluster_8
D007854,Lead,27039,PKD2L2,cluster_8
D007854,Lead,5569,PKIA,cluster_8
D007854,Lead,81579,PLA2G12A,cluster_8
D007854,Lead,23659,PLA2G15,cluster_8
D007854,Lead,8605,PLA2G4C,cluster_8
D007854,Lead,11145,PLAAT3,cluster_8
D007854,Lead,5325,PLAGL1,cluster_8
D007854,Lead,5326,PLAGL2,cluster_8
D007854,Lead,23236,PLCB1,cluster_8
D007854,Lead,113026,PLCD3,cluster_8
D007854,Lead,200150,PLD5,cluster_8
D007854,Lead,201164,PLD6,cluster_8
D007854,Lead,5339,PLEC,cluster_8
D007854,Lead,84725,PLEKHA8,cluster_8
D007854,Lead,58473,PLEKHB1,cluster_8
D007854,Lead,55848,PLGRKT,cluster_8
D007854,Lead,11212,PLPBP,cluster_8
D007854,Lead,403313,PLPP6,cluster_8
D007854,Lead,9890,PLPPR4,cluster_8
D007854,Lead,5358,PLS3,cluster_8
D007854,Lead,57088,PLSCR4,cluster_8
D007854,Lead,84898,PLXDC2,cluster_8
D007854,Lead,91584,PLXNA4,cluster_8
D007854,Lead,23654,PLXNB2,cluster_8
D007854,Lead,23129,PLXND1,cluster_8
D007854,Lead,5375,PMP2,cluster_8
D007854,Lead,139728,PNCK,cluster_8
D007854,Lead,25957,PNISR,cluster_8
D007854,Lead,29944,PNMA3,cluster_8
D007854,Lead,114824,PNMA5,cluster_8
D007854,Lead,84968,PNMA6A,cluster_8
D007854,Lead,55228,PNMA8A,cluster_8
D007854,Lead,57469,PNMA8B,cluster_8
D007854,Lead,5368,PNOC,cluster_8
D007854,Lead,55163,PNPO,cluster_8
D007854,Lead,5420,PODXL,cluster_8
D007854,Lead,50512,PODXL2,cluster_8
D007854,Lead,57645,POGK,cluster_8
D007854,Lead,5424,POLD1,cluster_8
D007854,Lead,84271,POLDIP3,cluster_8
D007854,Lead,10721,POLQ,cluster_8
D007854,Lead,84172,POLR1B,cluster_8
D007854,Lead,55703,POLR3B,cluster_8
D007854,Lead,5443,POMC,cluster_8
D007854,Lead,5444,PON1,cluster_8
D007854,Lead,10631,POSTN,cluster_8
D007854,Lead,5453,POU3F1,cluster_8
D007854,Lead,5454,POU3F2,cluster_8
D007854,Lead,5458,POU4F2,cluster_8
D007854,Lead,5460,POU5F1,cluster_8
D007854,Lead,5463,POU6F1,cluster_8
D007854,Lead,100164616,PPAP2A,cluster_8
D007854,Lead,8500,PPFIA1,cluster_8
D007854,Lead,8499,PPFIA2,cluster_8
D007854,Lead,8497,PPFIA4,cluster_8
D007854,Lead,8495,PPFIBP2,cluster_8
D007854,Lead,5480,PPIC,cluster_8
D007854,Lead,10105,PPIF,cluster_8
D007854,Lead,5496,PPM1G,cluster_8
D007854,Lead,57460,PPM1H,cluster_8
D007854,Lead,333926,PPM1J,cluster_8
D007854,Lead,152926,PPM1K,cluster_8
D007854,Lead,5499,PPP1CA,cluster_8
D007854,Lead,5514,PPP1R10,cluster_8
D007854,Lead,6992,PPP1R11,cluster_8
D007854,Lead,26051,PPP1R16B,cluster_8
D007854,Lead,5507,PPP1R3C,cluster_8
D007854,Lead,5516,PPP2CB,cluster_8
D007854,Lead,5518,PPP2R1A,cluster_8
D007854,Lead,5521,PPP2R2B,cluster_8
D007854,Lead,5522,PPP2R2C,cluster_8
D007854,Lead,55012,PPP2R3C,cluster_8
D007854,Lead,5525,PPP2R5A,cluster_8
D007854,Lead,5527,PPP2R5C,cluster_8
D007854,Lead,5531,PPP4C,cluster_8
D007854,Lead,9989,PPP4R1,cluster_8
D007854,Lead,5537,PPP6C,cluster_8
D007854,Lead,22870,PPP6R1,cluster_8
D007854,Lead,23398,PPWD1,cluster_8
D007854,Lead,56981,PRDM11,cluster_8
D007854,Lead,5052,PRDX1,cluster_8
D007854,Lead,7001,PRDX2,cluster_8
D007854,Lead,5550,PREP,cluster_8
D007854,Lead,9581,PREPL,cluster_8
D007854,Lead,166336,PRICKLE2,cluster_8
D007854,Lead,5565,PRKAB2,cluster_8
D007854,Lead,5567,PRKACB,cluster_8
D007854,Lead,51422,PRKAG2,cluster_8
D007854,Lead,5575,PRKAR1B,cluster_8
D007854,Lead,5579,PRKCB,cluster_8
D007854,Lead,5581,PRKCE,cluster_8
D007854,Lead,5593,PRKG2,cluster_8
D007854,Lead,5071,PRKN,cluster_8
D007854,Lead,5617,PRL,cluster_8
D007854,Lead,3275,PRMT2,cluster_8
D007854,Lead,55170,PRMT6,cluster_8
D007854,Lead,90826,PRMT9,cluster_8
D007854,Lead,5621,PRNP,cluster_8
D007854,Lead,5624,PROC,cluster_8
D007854,Lead,80209,PROSER1,cluster_8
D007854,Lead,27339,PRPF19,cluster_8
D007854,Lead,55660,PRPF40A,cluster_8
D007854,Lead,55771,PRR11,cluster_8
D007854,Lead,5638,PRRG1,cluster_8
D007854,Lead,80863,PRRT1,cluster_8
D007854,Lead,5646,PRSS3,cluster_8
D007854,Lead,339105,PRSS53,cluster_8
D007854,Lead,203074,PRSS55,cluster_8
D007854,Lead,283659,PRTG,cluster_8
D007854,Lead,58497,PRUNE1,cluster_8
D007854,Lead,158471,PRUNE2,cluster_8
D007854,Lead,5662,PSD,cluster_8
D007854,Lead,5663,PSEN1,cluster_8
D007854,Lead,5675,PSG6,cluster_8
D007854,Lead,5686,PSMA5,cluster_8
D007854,Lead,5690,PSMB2,cluster_8
D007854,Lead,5695,PSMB7,cluster_8
D007854,Lead,5701,PSMC2,cluster_8
D007854,Lead,5702,PSMC3,cluster_8
D007854,Lead,5704,PSMC4,cluster_8
D007854,Lead,5707,PSMD1,cluster_8
D007854,Lead,5719,PSMD13,cluster_8
D007854,Lead,5708,PSMD2,cluster_8
D007854,Lead,5710,PSMD4,cluster_8
D007854,Lead,5711,PSMD5,cluster_8
D007854,Lead,23198,PSME4,cluster_8
D007854,Lead,9051,PSTPIP1,cluster_8
D007854,Lead,5725,PTBP1,cluster_8
D007854,Lead,5727,PTCH1,cluster_8
D007854,Lead,139411,PTCHD1,cluster_8
D007854,Lead,5728,PTEN,cluster_8
D007854,Lead,5730,PTGDS,cluster_8
D007854,Lead,5743,PTGS2,cluster_8
D007854,Lead,5745,PTH1R,cluster_8
D007854,Lead,5747,PTK2,cluster_8
D007854,Lead,2185,PTK2B,cluster_8
D007854,Lead,114971,PTPMT1,cluster_8
D007854,Lead,25930,PTPN23,cluster_8
D007854,Lead,5778,PTPN7,cluster_8
D007854,Lead,5788,PTPRC,cluster_8
D007854,Lead,5792,PTPRF,cluster_8
D007854,Lead,5793,PTPRG,cluster_8
D007854,Lead,5797,PTPRM,cluster_8
D007854,Lead,5798,PTPRN,cluster_8
D007854,Lead,5799,PTPRN2,cluster_8
D007854,Lead,5801,PTPRR,cluster_8
D007854,Lead,5803,PTPRZ1,cluster_8
D007854,Lead,5805,PTS,cluster_8
D007854,Lead,22827,PUF60,cluster_8
D007854,Lead,5817,PVR,cluster_8
D007854,Lead,5820,PVT1,cluster_8
D007854,Lead,5858,PZP,cluster_8
D007854,Lead,5859,QARS1,cluster_8
D007854,Lead,25797,QPCT,cluster_8
D007854,Lead,79691,QTRT2,cluster_8
D007854,Lead,22864,R3HDM2,cluster_8
D007854,Lead,22841,RAB11FIP2,cluster_8
D007854,Lead,84440,RAB11FIP4,cluster_8
D007854,Lead,26056,RAB11FIP5,cluster_8
D007854,Lead,201475,RAB12,cluster_8
D007854,Lead,376267,RAB15,cluster_8
D007854,Lead,5861,RAB1A,cluster_8
D007854,Lead,25837,RAB26,cluster_8
