gene_cards_k,cluster_id,gene_symbol,set_label
20554,cluster_8,ARTN,primary_anywhere
20554,cluster_8,ASAH1,primary_anywhere
20554,cluster_8,ASCC2,primary_anywhere
20554,cluster_8,ASNS,primary_anywhere
20554,cluster_8,ASPH,primary_anywhere
20554,cluster_8,ASPHD1,primary_anywhere
20554,cluster_8,ASPSCR1,primary_anywhere
20554,cluster_8,ATAD2B,primary_anywhere
20554,cluster_8,ATAD5,primary_anywhere
20554,cluster_8,ATF2,primary_anywhere
20554,cluster_8,ATF4,primary_anywhere
20554,cluster_8,ATF5,primary_anywhere
20554,cluster_8,ATL1,primary_anywhere
20554,cluster_8,ATP10B,primary_anywhere
20554,cluster_8,ATP11C,primary_anywhere
20554,cluster_8,ATP13A2,primary_anywhere
20554,cluster_8,ATP1A1,primary_anywhere
20554,cluster_8,ATP1A3,primary_anywhere
20554,cluster_8,ATP1B1,primary_anywhere
20554,cluster_8,ATP1B2,primary_anywhere
20554,cluster_8,ATP2B3,primary_anywhere
20554,cluster_8,ATP2B4,primary_anywhere
20554,cluster_8,ATP2C1,primary_anywhere
20554,cluster_8,ATP5F1B,primary_anywhere
20554,cluster_8,ATP5F1C,primary_anywhere
20554,cluster_8,ATP5MC2,primary_anywhere
20554,cluster_8,ATP5PO,primary_anywhere
20554,cluster_8,ATP6AP2,primary_anywhere
20554,cluster_8,ATP6V0A1,primary_anywhere
20554,cluster_8,ATP6V0A2,primary_anywhere
20554,cluster_8,ATP6V1G2,primary_anywhere
20554,cluster_8,ATP7B,primary_anywhere
20554,cluster_8,ATP8B1,primary_anywhere
20554,cluster_8,ATP9A,primary_anywhere
20554,cluster_8,ATXN1,primary_anywhere
20554,cluster_8,ATXN2,primary_anywhere
20554,cluster_8,AUP1,primary_anywhere
20554,cluster_8,AUTS2,primary_anywhere
20554,cluster_8,AVEN,primary_anywhere
20554,cluster_8,AZGP1,primary_anywhere
20554,cluster_8,B2M,primary_anywhere
20554,cluster_8,B3GALNT1,primary_anywhere
20554,cluster_8,B3GNT5,primary_anywhere
20554,cluster_8,B3GNT9,primary_anywhere
20554,cluster_8,B4GALNT3,primary_anywhere
20554,cluster_8,B9D1,primary_anywhere
20554,cluster_8,BACE1,primary_anywhere
20554,cluster_8,BACH1,primary_anywhere
20554,cluster_8,BAG6,primary_anywhere
20554,cluster_8,BAIAP2L1,primary_anywhere
20554,cluster_8,BAK1,primary_anywhere
20554,cluster_8,BANP,primary_anywhere
20554,cluster_8,BATF3,primary_anywhere
20554,cluster_8,BAX,primary_anywhere
20554,cluster_8,BAZ1A,primary_anywhere
20554,cluster_8,BBOX1,primary_anywhere
20554,cluster_8,BCAM,primary_anywhere
20554,cluster_8,BCAP31,primary_anywhere
20554,cluster_8,BCCIP,primary_anywhere
20554,cluster_8,BCL2,primary_anywhere
20554,cluster_8,BCL2L1,primary_anywhere
20554,cluster_8,BCL3,primary_anywhere
20554,cluster_8,BCORL1,primary_anywhere
20554,cluster_8,BEND3,primary_anywhere
20554,cluster_8,BEND6,primary_anywhere
20554,cluster_8,BGLAP,primary_anywhere
20554,cluster_8,BHLHE40,primary_anywhere
20554,cluster_8,BIRC2,primary_anywhere
20554,cluster_8,BLM,primary_anywhere
20554,cluster_8,BLOC1S6,primary_anywhere
20554,cluster_8,BLTP3B,primary_anywhere
20554,cluster_8,BMAL1,primary_anywhere
20554,cluster_8,BMP3,primary_anywhere
20554,cluster_8,BMP7,primary_anywhere
20554,cluster_8,BOP1,primary_anywhere
20554,cluster_8,BRD7,primary_anywhere
20554,cluster_8,BRMS1,primary_anywhere
20554,cluster_8,BRPF3,primary_anywhere
20554,cluster_8,BSDC1,primary_anywhere
20554,cluster_8,BTBD1,primary_anywhere
20554,cluster_8,BTBD10,primary_anywhere
20554,cluster_8,BTBD18,primary_anywhere
20554,cluster_8,BTBD8,primary_anywhere
20554,cluster_8,BTBD9,primary_anywhere
20554,cluster_8,BTN3A1,primary_anywhere
20554,cluster_8,BTN3A3,primary_anywhere
20554,cluster_8,BTRC,primary_anywhere
20554,cluster_8,C11ORF24,primary_anywhere
20554,cluster_8,C12ORF43,primary_anywhere
20554,cluster_8,C14ORF119,primary_anywhere
20554,cluster_8,C1QTNF6,primary_anywhere
20554,cluster_8,C1R,primary_anywhere
20554,cluster_8,C1S,primary_anywhere
20554,cluster_8,C20ORF203,primary_anywhere
20554,cluster_8,C2CD2L,primary_anywhere
20554,cluster_8,C2ORF80,primary_anywhere
20554,cluster_8,C3,primary_anywhere
20554,cluster_8,C4A,primary_anywhere
20554,cluster_8,C4B,primary_anywhere
20554,cluster_8,C5,primary_anywhere
20554,cluster_8,C5ORF63,primary_anywhere
20554,cluster_8,C8ORF58,primary_anywhere
20554,cluster_8,CA1,primary_anywhere
20554,cluster_8,CA2,primary_anywhere
20554,cluster_8,CA8,primary_anywhere
20554,cluster_8,CA9,primary_anywhere
20554,cluster_8,CABYR,primary_anywhere
20554,cluster_8,CACNA1C,primary_anywhere
20554,cluster_8,CACNA1E,primary_anywhere
20554,cluster_8,CACNA2D1,primary_anywhere
20554,cluster_8,CADM2,primary_anywhere
20554,cluster_8,CADPS,primary_anywhere
20554,cluster_8,CALB2,primary_anywhere
20554,cluster_8,CALCOCO2,primary_anywhere
20554,cluster_8,CALD1,primary_anywhere
20554,cluster_8,CALM1,primary_anywhere
20554,cluster_8,CALML4,primary_anywhere
20554,cluster_8,CALML5,primary_anywhere
20554,cluster_8,CALN1,primary_anywhere
20554,cluster_8,CAMK2B,primary_anywhere
20554,cluster_8,CAMK2D,primary_anywhere
20554,cluster_8,CAMK2G,primary_anywhere
20554,cluster_8,CAMK2N1,primary_anywhere
20554,cluster_8,CAMK2N2,primary_anywhere
20554,cluster_8,CAMKK1,primary_anywhere
20554,cluster_8,CAMLG,primary_anywhere
20554,cluster_8,CAND1,primary_anywhere
20554,cluster_8,CANX,primary_anywhere
20554,cluster_8,CAP1,primary_anywhere
20554,cluster_8,CAP2,primary_anywhere
20554,cluster_8,CAPN14,primary_anywhere
20554,cluster_8,CARM1,primary_anywhere
20554,cluster_8,CARS1,primary_anywhere
20554,cluster_8,CASK,primary_anywhere
20554,cluster_8,CASP14,primary_anywhere
20554,cluster_8,CASP3,primary_anywhere
20554,cluster_8,CASP8,primary_anywhere
20554,cluster_8,CASP9,primary_anywhere
20554,cluster_8,CAT,primary_anywhere
20554,cluster_8,CAV2,primary_anywhere
20554,cluster_8,CBLB,primary_anywhere
20554,cluster_8,CCDC6,primary_anywhere
20554,cluster_8,CCDC61,primary_anywhere
20554,cluster_8,CCDC77,primary_anywhere
20554,cluster_8,CCDC85A,primary_anywhere
20554,cluster_8,CCDC97,primary_anywhere
20554,cluster_8,CCKBR,primary_anywhere
20554,cluster_8,CCL2,primary_anywhere
20554,cluster_8,CCL20,primary_anywhere
20554,cluster_8,CCL3,primary_anywhere
20554,cluster_8,CCL5,primary_anywhere
20554,cluster_8,CCNA1,primary_anywhere
20554,cluster_8,CCNA2,primary_anywhere
20554,cluster_8,CCNB1,primary_anywhere
20554,cluster_8,CCND2,primary_anywhere
20554,cluster_8,CCSER2,primary_anywhere
20554,cluster_8,CCT2,primary_anywhere
20554,cluster_8,CCT3,primary_anywhere
20554,cluster_8,CCT5,primary_anywhere
20554,cluster_8,CCT6A,primary_anywhere
20554,cluster_8,CCT7,primary_anywhere
20554,cluster_8,CD109,primary_anywhere
20554,cluster_8,CD164,primary_anywhere
20554,cluster_8,CD209,primary_anywhere
20554,cluster_8,CD2BP2,primary_anywhere
20554,cluster_8,CD37,primary_anywhere
20554,cluster_8,CD4,primary_anywhere
20554,cluster_8,CD44,primary_anywhere
20554,cluster_8,CD55,primary_anywhere
20554,cluster_8,CD58,primary_anywhere
20554,cluster_8,CD59,primary_anywhere
20554,cluster_8,CD70,primary_anywhere
20554,cluster_8,CD74,primary_anywhere
20554,cluster_8,CD81,primary_anywhere
20554,cluster_8,CD82,primary_anywhere
20554,cluster_8,CD83,primary_anywhere
20554,cluster_8,CD9,primary_anywhere
20554,cluster_8,CDC20B,primary_anywhere
20554,cluster_8,CDC27,primary_anywhere
20554,cluster_8,CDC37,primary_anywhere
20554,cluster_8,CDC42,primary_anywhere
20554,cluster_8,CDC42EP1,primary_anywhere
20554,cluster_8,CDC50A,primary_anywhere
20554,cluster_8,CDCA2,primary_anywhere
20554,cluster_8,CDCA4,primary_anywhere
20554,cluster_8,CDCA7,primary_anywhere
20554,cluster_8,CDCA7L,primary_anywhere
20554,cluster_8,CDH18,primary_anywhere
20554,cluster_8,CDH3,primary_anywhere
20554,cluster_8,CDH4,primary_anywhere
20554,cluster_8,CDH8,primary_anywhere
20554,cluster_8,CDK4,primary_anywhere
20554,cluster_8,CDK5RAP2,primary_anywhere
20554,cluster_8,CDKL2,primary_anywhere
20554,cluster_8,CDKN1A,primary_anywhere
20554,cluster_8,CDS1,primary_anywhere
20554,cluster_8,CEACAM5,primary_anywhere
20554,cluster_8,CEBPB,primary_anywhere
20554,cluster_8,CEBPD,primary_anywhere
20554,cluster_8,CENPU,primary_anywhere
20554,cluster_8,CENPV,primary_anywhere
20554,cluster_8,CENPW,primary_anywhere
20554,cluster_8,CEP152,primary_anywhere
20554,cluster_8,CEP350,primary_anywhere
20554,cluster_8,CEP57,primary_anywhere
20554,cluster_8,CEP68,primary_anywhere
20554,cluster_8,CEP89,primary_anywhere
20554,cluster_8,CERT1,primary_anywhere
20554,cluster_8,CES2,primary_anywhere
20554,cluster_8,CFAP126,primary_anywhere
20554,cluster_8,CFAP299,primary_anywhere
20554,cluster_8,CFAP45,primary_anywhere
20554,cluster_8,CFAP47,primary_anywhere
20554,cluster_8,CFAP97D1,primary_anywhere
20554,cluster_8,CFB,primary_anywhere
20554,cluster_8,CFI,primary_anywhere
20554,cluster_8,CFL1,primary_anywhere
20554,cluster_8,CGREF1,primary_anywhere
20554,cluster_8,CHD1,primary_anywhere
20554,cluster_8,CHD3,primary_anywhere
20554,cluster_8,CHD4,primary_anywhere
20554,cluster_8,CHD5,primary_anywhere
20554,cluster_8,CHD7,primary_anywhere
20554,cluster_8,CHDH,primary_anywhere
20554,cluster_8,CHEK1,primary_anywhere
20554,cluster_8,CHEK2,primary_anywhere
20554,cluster_8,CHGA,primary_anywhere
20554,cluster_8,CHID1,primary_anywhere
20554,cluster_8,CHL1,primary_anywhere
20554,cluster_8,CHMP3,primary_anywhere
20554,cluster_8,CHPT1,primary_anywhere
20554,cluster_8,CHRM3,primary_anywhere
20554,cluster_8,CHST3,primary_anywhere
20554,cluster_8,CHST6,primary_anywhere
20554,cluster_8,CHST8,primary_anywhere
20554,cluster_8,CIAPIN1,primary_anywhere
20554,cluster_8,CIMAP1C,primary_anywhere
20554,cluster_8,CKAP2L,primary_anywhere
20554,cluster_8,CLASRP,primary_anywhere
20554,cluster_8,CLCN4,primary_anywhere
20554,cluster_8,CLINT1,primary_anywhere
20554,cluster_8,CLIP2,primary_anywhere
20554,cluster_8,CLIP4,primary_anywhere
20554,cluster_8,CLMN,primary_anywhere
20554,cluster_8,CLN6,primary_anywhere
20554,cluster_8,CLN8,primary_anywhere
20554,cluster_8,CLOCK,primary_anywhere
20554,cluster_8,CLPP,primary_anywhere
20554,cluster_8,CLSTN1,primary_anywhere
20554,cluster_8,CLSTN2,primary_anywhere
20554,cluster_8,CLTA,primary_anywhere
20554,cluster_8,CLU,primary_anywhere
20554,cluster_8,CLUL1,primary_anywhere
20554,cluster_8,CMIP,primary_anywhere
20554,cluster_8,CMKLR1,primary_anywhere
20554,cluster_8,CMPK1,primary_anywhere
20554,cluster_8,CMPK2,primary_anywhere
20554,cluster_8,CMTM4,primary_anywhere
20554,cluster_8,CNBP,primary_anywhere
20554,cluster_8,CNDP2,primary_anywhere
20554,cluster_8,CNIH1,primary_anywhere
20554,cluster_8,CNOT1,primary_anywhere
20554,cluster_8,CNTN1,primary_anywhere
20554,cluster_8,CNTN2,primary_anywhere
20554,cluster_8,CNTRL,primary_anywhere
20554,cluster_8,COA7,primary_anywhere
20554,cluster_8,COA8,primary_anywhere
20554,cluster_8,COG2,primary_anywhere
20554,cluster_8,COL1A1,primary_anywhere
20554,cluster_8,COL25A1,primary_anywhere
20554,cluster_8,COL3A1,primary_anywhere
20554,cluster_8,COL4A2,primary_anywhere
20554,cluster_8,COL6A3,primary_anywhere
20554,cluster_8,COLEC12,primary_anywhere
20554,cluster_8,COLGALT2,primary_anywhere
20554,cluster_8,COPA,primary_anywhere
20554,cluster_8,COQ8B,primary_anywhere
20554,cluster_8,COX10,primary_anywhere
20554,cluster_8,COX20,primary_anywhere
20554,cluster_8,COX7B,primary_anywhere
20554,cluster_8,CP,primary_anywhere
20554,cluster_8,CPE,primary_anywhere
20554,cluster_8,CPLANE2,primary_anywhere
20554,cluster_8,CPLX4,primary_anywhere
20554,cluster_8,CPNE7,primary_anywhere
20554,cluster_8,CPQ,primary_anywhere
20554,cluster_8,CPS1,primary_anywhere
20554,cluster_8,CPSF1,primary_anywhere
20554,cluster_8,CPSF2,primary_anywhere
20554,cluster_8,CPSF4,primary_anywhere
20554,cluster_8,CPT2,primary_anywhere
20554,cluster_8,CPXM2,primary_anywhere
20554,cluster_8,CRB3,primary_anywhere
20554,cluster_8,CREB1,primary_anywhere
20554,cluster_8,CREG2,primary_anywhere
20554,cluster_8,CRELD1,primary_anywhere
20554,cluster_8,CRELD2,primary_anywhere
20554,cluster_8,CRHR1,primary_anywhere
20554,cluster_8,CRP,primary_anywhere
20554,cluster_8,CRTC2,primary_anywhere
20554,cluster_8,CRYAB,primary_anywhere
20554,cluster_8,CSAD,primary_anywhere
20554,cluster_8,CSGALNACT1,primary_anywhere
20554,cluster_8,CSNK2A2,primary_anywhere
20554,cluster_8,CSNK2B,primary_anywhere
20554,cluster_8,CSPP1,primary_anywhere
20554,cluster_8,CSRNP3,primary_anywhere
20554,cluster_8,CST3,primary_anywhere
20554,cluster_8,CSTA,primary_anywhere
20554,cluster_8,CSTPP1,primary_anywhere
20554,cluster_8,CTDSP1,primary_anywhere
20554,cluster_8,CTNNB1,primary_anywhere
20554,cluster_8,CTNNBL1,primary_anywhere
20554,cluster_8,CTNND1,primary_anywhere
20554,cluster_8,CTNS,primary_anywhere
20554,cluster_8,CTR9,primary_anywhere
20554,cluster_8,CTSA,primary_anywhere
20554,cluster_8,CTSD,primary_anywhere
20554,cluster_8,CTSH,primary_anywhere
20554,cluster_8,CTSL,primary_anywhere
20554,cluster_8,CWF19L1,primary_anywhere
20554,cluster_8,CX3CL1,primary_anywhere
20554,cluster_8,CXCL13,primary_anywhere
20554,cluster_8,CXCL8,primary_anywhere
20554,cluster_8,CXCR4,primary_anywhere
20554,cluster_8,CXCR5,primary_anywhere
20554,cluster_8,CYB561A3,primary_anywhere
20554,cluster_8,CYB5A,primary_anywhere
20554,cluster_8,CYB5B,primary_anywhere
20554,cluster_8,CYB5R1,primary_anywhere
20554,cluster_8,CYCS,primary_anywhere
20554,cluster_8,CYGB,primary_anywhere
20554,cluster_8,CYP1A1,primary_anywhere
20554,cluster_8,CYP1A2,primary_anywhere
20554,cluster_8,CYP2A6,primary_anywhere
20554,cluster_8,CYP2C9,primary_anywhere
20554,cluster_8,CYP3A4,primary_anywhere
20554,cluster_8,CYP46A1,primary_anywhere
20554,cluster_8,CYSLTR2,primary_anywhere
20554,cluster_8,D2HGDH,primary_anywhere
20554,cluster_8,DAAM1,primary_anywhere
20554,cluster_8,DAOA,primary_anywhere
20554,cluster_8,DAPK1,primary_anywhere
20554,cluster_8,DAZAP1,primary_anywhere
20554,cluster_8,DBF4,primary_anywhere
20554,cluster_8,DBI,primary_anywhere
20554,cluster_8,DBN1,primary_anywhere
20554,cluster_8,DBP,primary_anywhere
20554,cluster_8,DCAF7,primary_anywhere
20554,cluster_8,DCAF8,primary_anywhere
20554,cluster_8,DCC,primary_anywhere
20554,cluster_8,DCD,primary_anywhere
20554,cluster_8,DCDC2,primary_anywhere
20554,cluster_8,DCLK1,primary_anywhere
20554,cluster_8,DCP1B,primary_anywhere
20554,cluster_8,DCTN2,primary_anywhere
20554,cluster_8,DDAH1,primary_anywhere
20554,cluster_8,DDAH2,primary_anywhere
20554,cluster_8,DDIT3,primary_anywhere
20554,cluster_8,DDX1,primary_anywhere
20554,cluster_8,DDX11,primary_anywhere
20554,cluster_8,DDX17,primary_anywhere
20554,cluster_8,DDX42,primary_anywhere
20554,cluster_8,DDX52,primary_anywhere
20554,cluster_8,DENND5A,primary_anywhere
20554,cluster_8,DEPTOR,primary_anywhere
20554,cluster_8,DERL1,primary_anywhere
20554,cluster_8,DET1,primary_anywhere
20554,cluster_8,DGKZ,primary_anywhere
20554,cluster_8,DGUOK,primary_anywhere
20554,cluster_8,DHODH,primary_anywhere
20554,cluster_8,DHPS,primary_anywhere
20554,cluster_8,DHRS4-AS1,primary_anywhere
20554,cluster_8,DHX33,primary_anywhere
20554,cluster_8,DHX35,primary_anywhere
20554,cluster_8,DHX40,primary_anywhere
20554,cluster_8,DHX8,primary_anywhere
20554,cluster_8,DHX9,primary_anywhere
20554,cluster_8,DIDO1,primary_anywhere
20554,cluster_8,DIP2A,primary_anywhere
20554,cluster_8,DIPK1A,primary_anywhere
20554,cluster_8,DKC1,primary_anywhere
20554,cluster_8,DKK1,primary_anywhere
20554,cluster_8,DKK3,primary_anywhere
20554,cluster_8,DLG2,primary_anywhere
20554,cluster_8,DLGAP1,primary_anywhere
20554,cluster_8,DLGAP4,primary_anywhere
20554,cluster_8,DLK1,primary_anywhere
20554,cluster_8,DLL3,primary_anywhere
20554,cluster_8,DMAC2,primary_anywhere
20554,cluster_8,DMD,primary_anywhere
20554,cluster_8,DMP1,primary_anywhere
20554,cluster_8,DMTN,primary_anywhere
20554,cluster_8,DNAAF9,primary_anywhere
20554,cluster_8,DNAH9,primary_anywhere
20554,cluster_8,DNAJB11,primary_anywhere
20554,cluster_8,DNAJB2,primary_anywhere
20554,cluster_8,DNAJB4,primary_anywhere
20554,cluster_8,DNAJB9,primary_anywhere
20554,cluster_8,DNAJC3,primary_anywhere
20554,cluster_8,DNAJC30,primary_anywhere
20554,cluster_8,DNAJC5,primary_anywhere
20554,cluster_8,DNAJC6,primary_anywhere
20554,cluster_8,DNAJC7,primary_anywhere
20554,cluster_8,DNAL1,primary_anywhere
20554,cluster_8,DNALI1,primary_anywhere
20554,cluster_8,DNASE2,primary_anywhere
20554,cluster_8,DNMT1,primary_anywhere
20554,cluster_8,DNMT3A,primary_anywhere
20554,cluster_8,DNMT3B,primary_anywhere
20554,cluster_8,DNTTIP1,primary_anywhere
20554,cluster_8,DOC2B,primary_anywhere
20554,cluster_8,DOCK2,primary_anywhere
20554,cluster_8,DOCK6,primary_anywhere
20554,cluster_8,DOCK9,primary_anywhere
20554,cluster_8,DOK6,primary_anywhere
20554,cluster_8,DPP6,primary_anywhere
20554,cluster_8,DPP7,primary_anywhere
20554,cluster_8,DPPA4,primary_anywhere
20554,cluster_8,DPT,primary_anywhere
20554,cluster_8,DPY19L4,primary_anywhere
20554,cluster_8,DRD2,primary_anywhere
20554,cluster_8,DSG1,primary_anywhere
20554,cluster_8,DSP,primary_anywhere
20554,cluster_8,DSPP,primary_anywhere
20554,cluster_8,DST,primary_anywhere
20554,cluster_8,DUSP28,primary_anywhere
20554,cluster_8,DUSP9,primary_anywhere
20554,cluster_8,DXO,primary_anywhere
20554,cluster_8,DYNLL1,primary_anywhere
20554,cluster_8,E2F1,primary_anywhere
20554,cluster_8,E2F2,primary_anywhere
20554,cluster_8,E2F4,primary_anywhere
20554,cluster_8,E2F7,primary_anywhere
20554,cluster_8,EBF2,primary_anywhere
20554,cluster_8,ECHS1,primary_anywhere
20554,cluster_8,EDIL3,primary_anywhere
20554,cluster_8,EEA1,primary_anywhere
20554,cluster_8,EEF1A1,primary_anywhere
20554,cluster_8,EEF1B2,primary_anywhere
20554,cluster_8,EEF1D,primary_anywhere
20554,cluster_8,EEF2K,primary_anywhere
20554,cluster_8,EFEMP2,primary_anywhere
20554,cluster_8,EFNA2,primary_anywhere
20554,cluster_8,EFNA3,primary_anywhere
20554,cluster_8,EFNA4,primary_anywhere
20554,cluster_8,EFR3B,primary_anywhere
20554,cluster_8,EGFL7,primary_anywhere
20554,cluster_8,EGFR,primary_anywhere
20554,cluster_8,EGLN1,primary_anywhere
20554,cluster_8,EGR4,primary_anywhere
20554,cluster_8,EHBP1,primary_anywhere
20554,cluster_8,EHD2,primary_anywhere
20554,cluster_8,EHD3,primary_anywhere
20554,cluster_8,EHD4,primary_anywhere
20554,cluster_8,EHMT1,primary_anywhere
20554,cluster_8,EHMT2,primary_anywhere
20554,cluster_8,EIF2B1,primary_anywhere
20554,cluster_8,EIF2B4,primary_anywhere
20554,cluster_8,EIF2S1,primary_anywhere
20554,cluster_8,EIF2S3,primary_anywhere
20554,cluster_8,EIF3B,primary_anywhere
20554,cluster_8,EIF3E,primary_anywhere
20554,cluster_8,EIF3G,primary_anywhere
20554,cluster_8,EIF3L,primary_anywhere
20554,cluster_8,EIF4A1,primary_anywhere
20554,cluster_8,EIF4A3,primary_anywhere
20554,cluster_8,EIF4E2,primary_anywhere
20554,cluster_8,EIF4EBP2,primary_anywhere
20554,cluster_8,EIF5,primary_anywhere
20554,cluster_8,ELAC1,primary_anywhere
20554,cluster_8,ELAVL2,primary_anywhere
20554,cluster_8,ELK1,primary_anywhere
20554,cluster_8,ELMOD2,primary_anywhere
20554,cluster_8,ELN,primary_anywhere
20554,cluster_8,ELOVL2,primary_anywhere
20554,cluster_8,ELP3,primary_anywhere
20554,cluster_8,EMC10,primary_anywhere
20554,cluster_8,EMILIN2,primary_anywhere
20554,cluster_8,EML2,primary_anywhere
20554,cluster_8,EML3,primary_anywhere
20554,cluster_8,EML6,primary_anywhere
20554,cluster_8,EN2,primary_anywhere
20554,cluster_8,ENHO,primary_anywhere
20554,cluster_8,ENO1,primary_anywhere
20554,cluster_8,ENSA,primary_anywhere
20554,cluster_8,ENTPD1,primary_anywhere
20554,cluster_8,ENY2,primary_anywhere
20554,cluster_8,EPB41,primary_anywhere
20554,cluster_8,EPB41L3,primary_anywhere
20554,cluster_8,EPB41L4B,primary_anywhere
20554,cluster_8,EPCAM,primary_anywhere
20554,cluster_8,EPHB2,primary_anywhere
20554,cluster_8,EPHX1,primary_anywhere
20554,cluster_8,EPS8L2,primary_anywhere
20554,cluster_8,ERBB2,primary_anywhere
20554,cluster_8,ERCC2,primary_anywhere
20554,cluster_8,ERCC3,primary_anywhere
20554,cluster_8,ERG28,primary_anywhere
20554,cluster_8,ERI1,primary_anywhere
20554,cluster_8,ERI2,primary_anywhere
20554,cluster_8,ERO1A,primary_anywhere
20554,cluster_8,ESD,primary_anywhere
20554,cluster_8,ESPL1,primary_anywhere
20554,cluster_8,ESPN,primary_anywhere
20554,cluster_8,ESR1,primary_anywhere
20554,cluster_8,ESRRA,primary_anywhere
20554,cluster_8,ESRRB,primary_anywhere
20554,cluster_8,ESYT1,primary_anywhere
20554,cluster_8,ETS2,primary_anywhere
20554,cluster_8,EVA1B,primary_anywhere
20554,cluster_8,EVPL,primary_anywhere
20554,cluster_8,EWSR1,primary_anywhere
20554,cluster_8,EXD2,primary_anywhere
20554,cluster_8,EXO1,primary_anywhere
20554,cluster_8,EXOC5,primary_anywhere
20554,cluster_8,EXOC6,primary_anywhere
20554,cluster_8,EXOC6B,primary_anywhere
20554,cluster_8,EXOC7,primary_anywhere
20554,cluster_8,EZH2,primary_anywhere
20554,cluster_8,EZR,primary_anywhere
20554,cluster_8,F10,primary_anywhere
20554,cluster_8,F2,primary_anywhere
20554,cluster_8,F2R,primary_anywhere
20554,cluster_8,FAAP100,primary_anywhere
20554,cluster_8,FABP5,primary_anywhere
20554,cluster_8,FAF1,primary_anywhere
20554,cluster_8,FAM133A,primary_anywhere
20554,cluster_8,FAM174A,primary_anywhere
20554,cluster_8,FAM184B,primary_anywhere
20554,cluster_8,FAM209B,primary_anywhere
20554,cluster_8,FAM3C,primary_anywhere
20554,cluster_8,FANCA,primary_anywhere
20554,cluster_8,FANCD2,primary_anywhere
20554,cluster_8,FANCI,primary_anywhere
20554,cluster_8,FANCM,primary_anywhere
20554,cluster_8,FARSB,primary_anywhere
20554,cluster_8,FASN,primary_anywhere
